,,fte,fte,WAGE_ST,WAGE_ST,PSODA,PSODA,PFRY,PFRY,PENTREE,PENTREE
,,mean,std,mean,std,mean,std,mean,std,mean,std
STATE,wave,,,,,,,,,,
0,1,23.33116883116883,11.856283141509707,4.630131578947368,0.35168733621804,0.9746753246753246,0.06948275847447441,0.8419480519480519,0.08750998380694629,1.2150649350649352,0.6228893273680396
0,2,21.165584415584416,8.27673204857838,4.617464788732394,0.3574781444262778,0.85986301369863,0.0952991365048459,1.1854666666666667,0.5779607518081402,3.4545454545454546,1.1870513506545994
1,1,20.408255451713398,9.069872108913138,4.612133757961783,0.3463505324332892,1.0615076923076923,0.08457886287710455,0.9414873417721519,0.10077794148549693,1.3478816199376948,0.6461413339528497
1,2,21.02742946708464,9.293023773555007,5.080849056603774,0.10454453950557234,0.9604530744336569,0.10351824874537531,1.394726688102894,0.6602745073525413,3.6463022508038585,1.2560733073794088
